"country_code","date","week","time","time2","gender","female","diff","covid_deaths","covid_stringency","covid_school_closing","covid_workplace_closing","covid_stay_home_restrictions","school_cls","workpl_cls","stay_home","gdp_scaled","gii","gii_scaled","age_at_birth","diff_firstbirth","dev_age_mean_female","dev_age_mean_male","dev_mostly_remote_share_female","dev_mostly_remote_share_male","dev_dependents_share","dev_dependents_share_female","dev_dependents_share_male","dev_hobby_share_female","dev_hobby_share_male","dev_prof_share_female","dev_prof_share_male"
"AR",2020-05-18,11,0.55,0.3025,"female",1,0.00164799288837991,0.00441271901362751,0.912685714285714,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-05-25,12,0.6,0.36,"female",1,0.0024239926804499,0.00551589876703439,0.9074,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-01,13,0.65,0.4225,"female",1,0.173591374011983,0.00577547047371836,0.9074,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-08,14,0.7,0.49,"female",1,1.10346560958036,0.00889033095392602,0.899471428571429,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-15,15,0.75,0.5625,"female",1,0.994271559042002,0.0104477611940299,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-22,16,0.8,0.64,"female",1,0.857472254677132,0.0122647631408177,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-29,17,0.85,0.7225,"female",1,1.04006734641082,0.0153796236210253,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-06,18,0.9,0.81,"female",1,0.623788571662298,0.0195976638546398,0.899457142857143,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-13,19,0.95,0.9025,"female",1,-0.12530683102687,0.0208306294613887,0.9259,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-20,20,1,1,"female",1,0.631021479634451,0.0304996755353666,0.9259,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-03-09,1,0.05,0.0025,"male",0,0.20848446227162,6.48929266709929e-05,0.1111,0,0,0,0,0,0,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-03-16,2,0.1,0.01,"male",0,0.0649235854525603,6.48929266709929e-05,0.210314285714286,0,0,0,0,0,0,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-03-23,3,0.15,0.0225,"male",0,0.4677971949451,0.000129785853341986,0.666685714285714,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-03-30,4,0.2,0.04,"male",0,0.34788990681397,0.00123296560674886,1,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-04-06,5,0.25,0.0625,"male",0,0.6438835807009,0.00162232316677482,1,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-04-13,6,0.3,0.09,"male",0,0.50310757626068,0.00317975340687865,1,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-04-20,7,0.35,0.1225,"male",0,0.83699300467538,0.00253082414016872,1,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-04-27,8,0.4,0.16,"male",0,0.88805438993604,0.00395846852693056,0.997357142857143,3,3,3,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-05-04,9,0.45,0.2025,"male",0,0.76573064360979,0.00408825438027255,0.8889,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-05-11,10,0.5,0.25,"male",0,0.71229106433945,0.00350421804023361,0.8889,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-05-18,11,0.55,0.3025,"male",0,0.66630319942899,0.00441271901362751,0.912685714285714,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-05-25,12,0.6,0.36,"male",0,0.71497140716193,0.00551589876703439,0.9074,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-01,13,0.65,0.4225,"male",0,0.41950437401179,0.00577547047371836,0.9074,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-08,14,0.7,0.49,"male",0,0.36701035234827,0.00889033095392602,0.899471428571429,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-15,15,0.75,0.5625,"male",0,0.51471650757407,0.0104477611940299,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-22,16,0.8,0.64,"male",0,0.48199005283918,0.0122647631408177,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-06-29,17,0.85,0.7225,"male",0,0.40507234096636,0.0153796236210253,0.8889,3,2,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-06,18,0.9,0.81,"male",0,0.56518859658227,0.0195976638546398,0.899457142857143,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-13,19,0.95,0.9025,"male",0,0.0829957048038099,0.0208306294613887,0.9259,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AR",2020-07-20,20,1,1,"male",0,0.32086098256205,0.0304996755353666,0.9259,3,3,2,1,1,1,-0.736076013441212,0.354,0.829485152780605,NA,NA,30.8518518518519,31.3319946452477,0.104761904761905,0.141984732824427,0.186547655635363,0.123809523809524,0.19236641221374,0.60952380952381,0.767175572519084,0.476190476190476,0.562595419847328
"AT",2020-03-02,1,0.05,0.0025,"female",1,0.46397615974568,0,0.1111,0,0,0,0,0,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-09,2,0.1,0.01,"female",1,0.544427675886666,0,0.1111,0,0,0,0,0,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-16,3,0.15,0.0225,"female",1,-0.0520919298932201,0.000324464633354964,0.3545,0,1,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-23,4,0.2,0.04,"female",1,0.0454252330996391,0.00246593121349773,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-30,5,0.25,0.0625,"female",1,-0.1348500882107,0.00681375730045425,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-06,6,0.3,0.09,"female",1,-0.2529995560663,0.00882543802725503,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-13,7,0.35,0.1225,"female",1,-0.701070824334223,0.00882543802725503,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-20,8,0.4,0.16,"female",1,-0.620547544883065,0.00642439974042829,0.8201,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-27,9,0.45,0.2025,"female",1,-0.661194325325981,0.00421804023361454,0.798914285714286,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-04,10,0.5,0.25,"female",1,-0.382571194620795,0.00240103828682674,0.747342857142857,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-11,11,0.55,0.3025,"female",1,-0.91681809773201,0.00136275146009085,0.6481,2,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-18,12,0.6,0.36,"female",1,-0.73429259257564,0.000584036340038936,0.5926,2,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-25,13,0.65,0.4225,"female",1,-0.572835470894241,0.000648929266709929,0.5556,1,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-01,14,0.7,0.49,"female",1,-0.22672775140096,0.000259571706683971,0.531771428571429,1,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-08,15,0.75,0.5625,"female",1,-0.22656772677615,0.000324464633354964,0.457685714285714,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-15,16,0.8,0.64,"female",1,-0.0920931329916971,0.000843608046722907,0.4352,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-22,17,0.85,0.7225,"female",1,0.44964702552728,0.000519143413367943,0.4352,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-29,18,0.9,0.81,"female",1,0.27034946203208,0.000584036340038936,0.4352,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-07-06,19,0.95,0.9025,"female",1,-0.256628147268393,6.48929266709929e-05,0.4352,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-07-13,20,1,1,"female",1,0.249749606595474,0.000259571706683971,0.3836,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-02,1,0.05,0.0025,"male",0,0.000436054694819887,0,0.1111,0,0,0,0,0,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-09,2,0.1,0.01,"male",0,0.10963566839561,0,0.1111,0,0,0,0,0,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-16,3,0.15,0.0225,"male",0,-0.27056549876369,0.000324464633354964,0.3545,0,1,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-23,4,0.2,0.04,"male",0,0.5101589747415,0.00246593121349773,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-03-30,5,0.25,0.0625,"male",0,0.69213577619193,0.00681375730045425,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-06,6,0.3,0.09,"male",0,0.34990355298759,0.00882543802725503,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-13,7,0.35,0.1225,"male",0,0.49533959771546,0.00882543802725503,0.8519,3,3,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-20,8,0.4,0.16,"male",0,0.58111277362938,0.00642439974042829,0.8201,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-04-27,9,0.45,0.2025,"male",0,0.76400785998756,0.00421804023361454,0.798914285714286,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-04,10,0.5,0.25,"male",0,0.69428744709747,0.00240103828682674,0.747342857142857,3,2,2,1,1,1,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-11,11,0.55,0.3025,"male",0,0.34495554229248,0.00136275146009085,0.6481,2,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-18,12,0.6,0.36,"male",0,0.63416150648472,0.000584036340038936,0.5926,2,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-05-25,13,0.65,0.4225,"male",0,0.2537723428774,0.000648929266709929,0.5556,1,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-01,14,0.7,0.49,"male",0,0.47892902874053,0.000259571706683971,0.531771428571429,1,2,0,1,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
"AT",2020-06-08,15,0.75,0.5625,"male",0,0.0473399127047403,0.000324464633354964,0.457685714285714,0,2,0,0,1,0,0.84819670338202,0.073,-0.840712260740215,29,-1.7540983606557,30.7540983606557,29.7847411444142,0.0614035087719298,0.0625615763546798,0.147555759740904,0.0789473684210526,0.150738916256158,0.614035087719298,0.868965517241379,0.517543859649123,0.531034482758621
