"country_code","gender","date","actual","pred"
"AR","female",2016-12-05,0.857142857142857,0.94028505048232
"AR","female",2016-12-12,0.685714285714286,0.550808049730291
"AR","female",2016-12-19,0.714285714285714,1.02242049663519
"AR","female",2016-12-26,0.471428571428571,0.732516713973021
"AR","female",2017-01-02,0.328571428571429,-0.0609644262488811
"AR","female",2017-01-09,0.685714285714286,0.596448735374981
"AR","female",2017-01-16,0.2,0.720363610342729
"AR","female",2017-01-23,0.428571428571429,1.07493963421748
"AR","female",2017-01-30,0.535211267605634,0.583393923178468
"AR","female",2017-02-06,0.647887323943662,0.47202315864853
"AR","female",2017-02-13,0.291666666666667,0.809040528669994
"AR","female",2017-02-20,0.638888888888889,0.401634968036755
"AR","female",2017-02-27,0.236111111111111,0.331116207433069
"AR","female",2017-03-06,0.527777777777778,0.586319270111982
"AR","female",2017-03-13,0.712328767123288,0.776093702718702
"AR","female",2017-03-20,0.684931506849315,0.410859542770562
"AR","female",2017-03-27,0.945205479452055,0.942324366510858
"AR","female",2017-04-03,0.905405405405405,0.879014409267432
"AR","female",2017-04-10,0.864864864864865,0.550844849140878
"AR","female",2017-04-17,1.5,0.798555919931572
"AR","female",2017-04-24,1.34210526315789,1.49535031610367
"AR","female",2017-05-01,1.28571428571429,1.23311670697801
"AR","female",2017-05-08,1.03896103896104,1.32785523852572
"AR","female",2017-05-15,1.67532467532468,1.37894204416636
"AR","female",2017-05-22,1.15584415584416,1.21130779788496
"AR","female",2017-05-29,1.19230769230769,0.739503624011621
"AR","female",2017-06-05,0.784810126582278,1.00540532995617
"AR","female",2017-06-12,1.12658227848101,0.660756895277879
"AR","female",2017-06-19,1.06329113924051,0.725534462112876
"AR","female",2017-06-26,0.506329113924051,1.00381260090702
"AR","female",2017-07-03,1.0379746835443,0.820803827121948
"AR","female",2017-07-10,0.925925925925926,1.34064277735596
"AR","female",2017-07-17,0.679012345679012,0.757051469058793
"AR","female",2017-07-24,0.802469135802469,0.805842833041391
"AR","female",2017-07-31,1.67901234567901,1.08810442803321
"AR","female",2017-08-07,1.09756097560976,1.19417925964015
"AR","female",2017-08-14,1.21951219512195,0.880621221643823
"AR","female",2017-08-21,0.707317073170732,1.0576629717588
"AR","female",2017-08-28,0.817073170731707,0.873231146478402
"AR","female",2017-09-04,1.14634146341463,0.710455900975124
"AR","female",2017-09-11,0.853658536585366,0.912886892192964
"AR","female",2017-09-18,1.21951219512195,0.941975313889005
"AR","female",2017-09-25,1.39024390243902,1.03813673131234
"AR","female",2017-10-02,0.768292682926829,1.01868256083322
"AR","female",2017-10-09,0.759036144578313,1.23607271636494
"AR","female",2017-10-16,1.04761904761905,0.573566394986956
"AR","female",2017-10-23,1.3452380952381,0.663424187421192
"AR","female",2017-10-30,1.10714285714286,0.991280095012456
"AR","female",2017-11-06,1.31764705882353,1.35729486347066
"AR","female",2017-11-13,0.674418604651163,1.20199257304888
"AR","female",2017-11-20,0.720930232558139,1.28290850439395
"AR","female",2017-11-27,0.709302325581395,0.746287466191993
"AR","female",2017-12-04,0.383720930232558,1.13068708429799
"AR","female",2017-12-11,0.528735632183908,0.551284870351927
"AR","female",2017-12-18,0.574712643678161,0.977848077900978
"AR","female",2017-12-25,0.620689655172414,0.660763867703648
"AR","female",2018-01-01,0.715909090909091,-0.0694834631650841
"AR","female",2018-01-08,0.659090909090909,0.701187387918882
"AR","female",2018-01-15,0.842696629213483,0.787518561677785
"AR","female",2018-01-22,1.02247191011236,1.30676154899503
"AR","female",2018-01-29,1.56043956043956,0.918809340230808
"AR","female",2018-02-05,1.3956043956044,1.00479942021382
"AR","female",2018-02-12,0.846153846153846,1.40331303260778
"AR","female",2018-02-19,1.17582417582418,0.984524580311502
"AR","female",2018-02-26,1.15217391304348,0.900857928770377
"AR","female",2018-03-05,1.59139784946237,1.2551461540181
"AR","female",2018-03-12,1.16129032258065,1.5578739971561
"AR","female",2018-03-19,1.94623655913978,1.09741779989761
"AR","female",2018-03-26,1.01075268817204,1.7933221649353
"AR","female",2018-04-02,1.45161290322581,1.50528866722211
"AR","female",2018-04-09,1.41935483870968,1.15421138247588
"AR","female",2018-04-16,1.48387096774194,1.38793848834429
"AR","female",2018-04-23,1.65957446808511,1.91149129238841
"AR","female",2018-04-30,1.36842105263158,1.62102691980731
"AR","female",2018-05-07,1.42105263157895,1.62844436479918
"AR","female",2018-05-14,2.26315789473684,1.70284966180518
"AR","female",2018-05-21,1.95789473684211,1.61072658889171
"AR","female",2018-05-28,2.11578947368421,1.25411851078621
"AR","female",2018-06-04,1.84210526315789,1.63700022456346
"AR","female",2018-06-11,1.4,1.41414794970466
"AR","female",2018-06-18,1.12371134020619,1.34160140205564
"AR","female",2018-06-25,1.25773195876289,1.46090467461359
"AR","female",2018-07-02,1.57731958762887,1.36210050816367
"AR","female",2018-07-09,1.62244897959184,1.88138103978579
"AR","female",2018-07-16,1.54545454545455,1.34236097543038
"AR","female",2018-07-23,1.54,1.47158659591701
"AR","female",2018-07-30,1.39,1.77438704055842
"AR","female",2018-08-06,1.25,1.60142237702356
"AR","female",2018-08-13,1.21,1.21496290047187
"AR","female",2018-08-20,1.53465346534653,1.29362537508415
"AR","female",2018-08-27,1.26732673267327,1.27839026091222
"AR","female",2018-09-03,0.990291262135922,1.12851688859142
